shop_name,shop_address,location
汉堡王(南京万谷慧店),华电路1号万谷慧生活广场1F-104号,"118.820279249,32.108779383"
百粥坊(迈皋桥万谷慧店),迈皋桥华电路1号万谷慧4楼,"118.819881996,32.1078681216"
扒喜龙虾,红山东至北苑东路翡翠华庭22幢2,"118.998102934,42.2862321341"
一禾轻食,文枢东路2-59号,"118.918930488,32.1028706649"
民国味道(花园城购物中心店),中山门大街699号花园城购物中心B1层,"118.902112972,32.0583979986"
云之鹤创作料理,仙林大道168号南大仙林站南大和园商铺164栋一层,"118.966563264,32.1120162049"
晓庄大个子龙虾精菜馆,华电东路迈皋桥街道华电社区华电三宿舍,"118.823388927,32.10891102"
小杨生煎(仙林金鹰店),学津路1号金鹰湖滨天地B区BF-11商铺,"111.281295146,34.7717776729"
绛云川(万谷慧生活店),华电路1号万谷慧生活3层,"118.819881996,32.1078681216"
塔斯提抓饭(东城汇店),仙林大学城文苑路8号东城汇1层,"118.915192073,32.1035541116"
1點點(大成名店),文苑路108号大成名店公园内,"118.928734011,32.1078233719"
过锅瘾三汁焖锅(万谷慧生活店),华电路1号万谷慧生活B1层,"118.819881996,32.1078681216"
鱼饪杰烤鱼餐厅(九霄梦天地店),学衡路1号九宵·梦天地B1F,"118.922921958,32.0996526291"
巧盒(万谷慧店),华电路1号万谷慧生活广场负一楼,"118.820279249,32.108779383"
肥仔妈咪,仙林大学城学则路水平方2F,"118.921383034,32.1003160905"
奶酪时光休闲餐厅(万谷慧生活店),华电路1号万谷慧生活3层,"118.819881996,32.1078681216"
必胜客(马群店),中山门大街招商花园城一层,"118.901546994,32.0571730349"
王子牛蛙(阿咏煲万谷慧店),华电路1号万谷慧生活广场4楼102-b号,"118.820279249,32.108779383"
厝内小眷村,仙林大道168号南大和园商业街166栋3室,"118.967382143,32.1142266314"
1点点(二楼湾广场店),"学衡路5号,亚东商业步行街1楼商鋪","89.1467461796,27.7720204691"
黄记煌三汁焖锅(东城汇店),仙林大学城文苑路8号东城汇1层,"118.915192073,32.1035541116"
和一日本料理(马群地铁站店),马群街33号紫金工坊,"118.896388979,32.0540562649"
DreamyChicken追妹小鸡(九霄店),学衡路九霄梦天地商场负一楼东面,"119.31181333,26.07329217"
四陈中坐·釜中火锅,杉湖西路6号-5,"118.925826531,32.1049097991"
乐百丽比萨(花园城购物中心店),钟山北路马群地铁站2号线花园城购物中心1层132-133号,"118.902112972,32.0583979986"
一点点(万谷慧店),华电路与言和路交叉口,"118.819411409,32.1104752093"
新疆炒米粉,仙林街道文苑路108号大成名店B028室,"118.928569429,32.1080051103"
MOTU新西兰汉堡店(仙林店),仙隐北路12号亚东商业广场A-17,"118.921802594,32.1000770369"
麻辣意境香锅(仙林金鹰店),仙林大学城学海路1号金鹰奥莱城A馆G层,"118.932956022,32.1095871447"
同堂韩国料理&芝士排骨(晓庄彩虹广场店),晓庄国际彩虹广场4楼,"118.826355409,32.1242474999"
