shop_name,shop_address,location
维多利亚港花园餐厅(六合店),延安路80号六合体育馆内,"118.853777048,32.3550280736"
恒信牛奶甜品专家(大厂店),草芳路157号,"118.746645632,32.2266635515"
1点点(金宁广场店),龙津路8-138号,"118.848836021,32.3469230034"
桃子家,文昌街五街坊5栋155-13号,"112.399412271,34.6647098948"
大牌冒菜(大厂店),大厂健民路390号,"116.955076449,39.8953163551"
桂源铺港式奶茶(美利广场店),葛关路818号（美利广场）1楼41铺,"118.756450865,32.2487005014"
锦官捞面,大厂美利广场负一楼,"116.955076449,39.8953163551"
百味记小郡肝砂罐串串,时代广场3楼,"119.377992023,34.7477405741"
闹茶,葛关路818号美利广场四楼,"118.756450865,32.2487005014"
猫空咖啡(美利广场店),大厂葛关路与江北大道交汇处美利广场四楼,"116.955076449,39.8953163551"
戴小姐的比萨店(金宁乐活城店),龙津路金宁广场乐活城三楼,"118.848398776,32.3468873753"
巫山烤全鱼(金宁广场店),长江路1号金宁广场乐活城4楼,"118.848398776,32.3468873753"
俏厨娘(龙口路店),龙口路与浦六路交口龙庭世家门面房,"118.820059179,32.323864369"
久万香龙虾馆,园林东路34号,"118.85783441,32.3551023568"
元祖食品(大厂店),六合区大厂山畔街道新华路507号,"118.770593713,32.2384530977"
0048香辣虾(扬村一路店),扬村1路178号-48室,"118.763572095,32.2508512127"
艾尚鲜(大厂店),新华路长冲步行街大厂苏宁电器1楼,"116.955076449,39.8953163551"
doux芏士烘焙,弘阳时代中心,"118.727277832,32.1451146792"
鹿谷製茶(美利广场店),美利广场1楼,"118.756450865,32.2487005014"
Mr Toast 吐司先生,龙脊路114号,"85.7025259766,46.0955868627"
LEO·西餐吧,新华路121-12号肯德基正对面巷子内右侧,
卤味牛肉锅(园西路店),大厂园西路247号,"116.955076449,39.8953163551"
松花江东北菜石锅烤肉,扬村一路142号,"118.76394049,32.2514165874"
小尚轩韩国料理,长冲步行街四季花街16号,"118.770509636,32.2366269811"
西悦牛排(六合紫晶广场店),龙津路紫霞街中国银行停车场旁边,"118.849756583,32.3473763389"
鏊子菜煎饼(美利店),葛关路818号美利广场1楼,"118.756450865,32.2487005014"
丰犊老火锅,林场路莉湖生活广场D栋1楼,"117.197814036,39.1503123383"
喜麻辣雅传奇香锅(美利广场店),葛关路大厂葛关路818号美利广场4楼,"116.955076449,39.8953163551"
麦当劳(南京大厂新城店),大厂区新华路金年华广场一楼,"118.770843576,32.2378476599"
