shop_name,shop_address,location
喜茶(大洋百货店),中山南路122号大洋百货首层临街桃园眷村旁,"118.594878361,24.90141114"
七欣天品蟹轩(南京鼓楼中环国际店),中山北路105-6号山西路军人俱乐部内中环国际1楼,"118.781086157,32.0729899822"
妖豆咖啡(新街口店),新街口明瓦廊陆家巷2号,"118.789194659,32.0438418289"
Oasis绿洲西餐吧(艾尚天地),中山路100号艾尚天地B座1层,"118.790718687,32.0544324423"
七欣天品蟹轩(南京新街口店),王府大街与石鼓路交叉口,"118.786820013,32.0458640469"
雏田Hinata(1912店),碑亭巷石婆婆庵1号北楼104室,"118.800191972,32.051393018"
狮王府(狮子桥店),湖南路步行街狮子桥16号,"118.78459843,32.0733821418"
Sweet云南味道(长江后街店),玄武区长江后街5号,"118.803296671,32.0530339617"
沙拉拉轻食(张府园店),白下路8-10号,"118.791667787,32.035395433"
泰食斋(石鼓路店),石鼓路222号,"117.211610184,31.7898280089"
柒串麻辣料理,凤凰西街163-7号,"112.30170913,38.9964683837"
花味(龙江新城市店),草场门大街99号新城市广场B1层,"118.74773704,32.0621145808"
满荷粥铺,中山路100号艾尚天地购物中心A座5楼,"118.79110945,32.0525823051"
Brownstone Tapas & Lounge布朗石西班牙餐厅酒吧(紫峰...,紫峰购物广场一楼（中山路6号）,"118.79019758,32.0482626211"
龙神居酒屋·深夜食堂,王府大街122号,"118.784122378,32.0418729082"
臻鲜燕麻辣海鲜香辣蟹,户部街33号,"118.795006299,32.0416530862"
千禧家(石鼓路店),石鼓路5号,"117.21170274,31.7942993582"
福·燒鳥酒場,汉中门大街莫愁新寓迎春里7-103号,"118.761781088,32.0442321647"
青焱多国料理,石鼓路58-3号建华大厦裙楼一楼西北侧,"118.788064707,32.0458536005"
泰熙家(大洋百货店),新街口大洋百货负一楼,"118.789356766,32.045191785"
精悦蓉(南京鼓楼吾悦广场店),湖北路90号4层4015商铺,"118.783564346,32.0740942974"
楼兰新疆主题餐厅(新城市广场店),草场门大街99号龙江新城市广场4楼33号,"118.748892504,32.0611351434"
渝蛙馆(长江花园店),估衣廊长江花园11-1号,"118.793080763,32.0532142572"
LIKE SUNDAY LIKE RAIN 83#CAFE&BAR;,上海路83号,"121.64304555,38.9357755793"
洋葱咖喱(大洋百货店),中山南路122号大洋百货1楼南侧,"118.594878361,24.90141114"
小厨娘淮扬菜(湖南路店),湖南路18号苏宁环球购物中心7楼003号,"118.784441841,32.0754080072"
ULTRA KEBAB,南秀村23号,"118.782064501,32.0612680088"
紫荆湾餐厅(金鹰店),汉中路89号金鹰国际购物中心新街口店A座5层,"118.787040824,32.0476080238"
紫滇源云南生态菜(新街口店),淮海路88号苏宁生活广场六楼,"118.793000838,32.0431512109"
南京大牌档(友谊广场店),汉中路27号,"118.788406089,32.0476532673"
艳赤虾精品龙虾馆,中华路1号观城1楼,"115.025037081,37.0689262381"
丈母娘的饭局(龙江店),石头城81号,"118.758061473,32.0650216999"
莲花泰东南亚餐厅(吾悦店),湖北路68号,"118.783982289,32.0733615442"
渔寿司,中山路100号艾尚天地4楼A座410,"118.791204253,32.0532672666"
永沾沾海鲜龙虾店(新街口店),中山南路101号三楼,"117.192870337,34.262847316"
NEW BERE新贝乐意大利餐厅(吾悦广场店),湖北路90号新城吾悦广场5F5006,"121.726587034,29.9563596876"
鹿野小村茶寮(抄纸巷店),洪武路115/8，游府西街与抄纸巷交叉路口，劳动大厦对面,"118.795238362,32.0447866388"
My ChicKen传统韩国炸鸡(户部街店),户部街28-3号,"118.797180177,32.0415943027"
炎寿司专门店(新街口总店),王府大街南台巷13-4号,"118.786781463,32.0431707402"
薛记小马哥龙虾(凤凰西街店),北圩路114号,"118.759856129,32.0476765722"
漫滋甜品,延龄巷4号东渡商务楼北楼602,"118.79774649,32.041907511"
靓蛙馆(北门桥店),北门桥路10号-2,"118.794311013,32.0549292802"
炉子旁烤肉(艾尚天地店),中山路100号艾尚天地A座3层,"118.79110945,32.0525823051"
郝掌柜八鲜焖锅(艾尚店),中山路100号,
水林间(新街口店),洪武路50号五星电器一楼,"118.793576826,32.0452954639"
屠龙鸡(陆家巷总店),新街口丰富路陆家巷2号楼,"118.78958822,32.0436798101"
盱眙虾神於氏龙虾(中华路红街店),中华路1号,"115.025037081,37.0689262381"
中心大酒店阁敦湾自助餐厅,中山路75号中心大酒店4楼,"118.790071426,32.0516164351"
小厨娘淮扬菜(环宇城店),清凉门大街1号环宇城3层,"118.758553716,32.0515930532"
百粥坊(龙江新城市店),江东北路龙江新城市广场3楼,"123.089102773,47.258895031"
大象十方海鲜火锅(环宇城店),清凉门大街1号环宇城4层,"118.758553716,32.0515930532"
花津浦(中海环宇店),清凉门大街1号环宇城4层,"118.758553716,32.0515930532"
捞王锅物料理(张府园店),中山南路344号紫晶环球广场三楼,"118.594632891,24.9058846399"
美丽心情蛋糕西餐(环宇城店),清凉门大街1号环宇城4层,"118.758553716,32.0515930532"
石上百味(新城市广场店),草场门大街99号新城市广场负一楼,"118.74773704,32.0621145808"
煲宫锅物料理(新街口王府大街店),王府大街90-3号,"118.784915633,32.0439830556"
约烫Dating·麻辣烫,丰富路62号,"118.786575387,32.0401486673"
海底捞火锅(太平南路店),太平南路1号新世纪广场四层,"118.801695412,32.0464918536"
小菜园新徽菜(吾悦店),湖北路51号新城吾悦广场4层,"119.948752573,31.7335324807"
茶客老站(金陵饭店店),汉中路2号金陵饭店内一层,"118.789037628,32.0488630826"
水天堂西餐厅(新街口店),新街口汉中路27号友谊广场8楼,"118.788289669,32.0476834902"
和风食堂(新街口羊皮巷店),淮海路50号肯定广场1-8商铺,"118.791783179,32.0428368252"
疯狂烤翅(新街口二店),石鼓路49号2楼,"117.211917825,31.7932409983"
晋家门(中央商场店),淮海路中央商场8楼,"118.791576569,32.0452896487"
潮极牛鲜正宗潮汕牛肉火锅(凤凰西街店),凤凰西街湛江路海棠里113-117号,"118.750288561,32.0455767355"
南京精菜馆(晶丽酒店),北京西路7号晶丽酒店2-3楼,"118.785897945,32.064884179"
水天堂西餐厅(环宇城店),清凉门大街1号环宇城4层,"118.758553716,32.0515930532"
Mr.Pizza米斯特比萨(新街口店),汉中路89号金鹰国际购物中心B座8层,"118.785588464,32.0478845682"
小厨娘淮扬菜(清江苏宁广场店),江东北路88号清江苏宁广场5层,"118.744414438,32.0716112688"
咕噜酸汤(水平方店),建康路3号水平方负二层,"118.793640221,32.0298695077"
ANANAS法式西点,洪武北路129号SOLO-ONE私人订制街区,"118.790092568,32.0570060609"
落端云串串香(新街口总店),洪武路199号,"118.793931221,32.0417936631"
楼兰新疆主题餐厅(新城市·虹桥中心店),中山北路281号虹桥中心裙楼商城（新城市虹桥中心）第一层,"118.769172172,32.0826690458"
韩聚OPPABAR,湖南路狮子桥对面苏宁环球和中信银行中间巷内30米,"118.784549842,32.0754613604"
SALSA MEX 莎莎·麦克西,中山南路239号1单元605,"120.177025871,30.2367654618"
素匠泰茶(和会街店),三牌楼与和会街交接十字路口,"118.769364069,32.0837358375"
大高幸烤肉(凤凰西街店),凤凰西街321号,"112.304681723,38.9988584639"
耕喜台湾水果茶,和会街14-3号,"118.772726616,32.0839791729"
晋家门(湖南路吾悦店),湖北路90号,"118.783564346,32.0740942974"
水之惠日本料理(王府大街店),王府大街18-2号,"118.786122628,32.0454226253"
敏珠拉姆藏式主题餐厅(鼓楼石头城店),石头城路118号,"118.756736743,32.0713187713"
Popeye 80’波派炸鸡&啤酒(环宇城店),清凉门大街1号环宇城B1层,"118.758553716,32.0515930532"
和食佬风味餐厅(新街口羊皮巷店),羊皮巷25号,"118.791521962,32.0426830695"
大福茗品,中山东路大行宫新世纪广场B座703室,"118.801317465,32.0465338734"
锅里·私房火锅.烧烤,王府大街63-1号,"118.785513616,32.0437021198"
点匠咖啡馆,太平南路168号远洋国际中心南区2单元209室,"118.79890204,32.0429763489"
紫滇源云南生态菜(清江店),江东北路88号清江苏宁广场五楼,"118.744414438,32.0716112688"
晋家门(新城市广场店),草场门大街99号新城市广场4楼,"118.74773704,32.0621145808"
王子牛蛙(狮子桥店),云南北路49号天星翠琅大厦2楼,"118.785813071,32.0720274795"
酷选self cook 年糕火锅,汉口路40号,"118.785115108,32.0602072299"
晋家门(新世纪店),太平南路1号大行宫新世纪广场A座5层,"118.801781617,32.0469517584"
Amber安柏花艺馆(河西万达总店),清江南路97号越洋国际一楼,"104.033892057,30.6729914477"
煲盛宫锅物料理(新街口石鼓路店),新街口明瓦廊133号福中大厦5楼,"118.789760826,32.0440213226"
蒸汽波Vaporwave(青岛路店),青岛路10-4号,"113.612477,37.8731360288"
和湘汇－湖南小馆(艾尚天地店),中山路100号艾尚天地A座3层,"118.79110945,32.0525823051"
沙拉拉轻食(延龄巷店),延龄巷60-22号,"118.798510589,32.0450428084"
江边城外烤全鱼(艾尚天地店),中山路100号艾尚天地A座4层,"118.79110945,32.0525823051"
Human Coffee,南秀村20-1号,"118.781197697,32.0618107755"
小李飛舌(王府大街),王府大街137号,"118.783997805,32.0408956587"
华文食客之家,江东北路218号城市餐饮娱乐广场1层,"118.747828286,32.0588678506"
鸭小妹老鸭汤鸭血粉丝,管家桥华新大厦负一楼华新美食荟,"118.787883327,32.0488222492"
晋家门(艾尚天地店),中山路100号艾尚天地A座4层,"118.79110945,32.0525823051"
潮合里牛肉火锅·龙虾夜宵,汉中路环亚广场一楼,"118.783032285,32.0476435545"
维多利亚港咖啡VICTORIA BAY CAFE(湖南路店),云南北路87号1-2楼,"118.787148152,32.0740742483"
大通冰室(新街口店),汉中路8号金轮新天地B区B1层,"118.787091574,32.0485690771"
NICE焗(淘淘巷店),洪武路135-2临号淘淘巷1楼1B568,"118.794170559,32.0438749004"
陈记一牛火锅(清江苏宁店),江东北路88号清江苏宁广场4层402商铺,"118.744414438,32.0716112688"
with you-和你在一起花艺工作室,中山路81号华夏大厦2407室,"118.789976687,32.0526022742"
川鱼坊时尚活鱼馆(龙江店),漓江路45号,"118.742737352,32.0645694725"
我茶人文茶馆,新街口地铁站24号出口新华书店6楼,"118.799176952,32.0415468779"
