shop_name,shop_address,location
匠边鱼鲜鱼馆,新马路,"121.473306109,31.2536834605"
山西人家(天悦城店),百润路9号天悦城4层,"118.740312833,32.1567715854"
小香港(凤凰大街店),江浦凤凰大街7号,"118.63273698,32.0631964463"
瑞可爷爷的店(桥北大洋店),大桥北路8号弘阳广场大洋百货8号出口处,"118.730476681,32.1439179266"
稻盛田流心芝士挞(浦口大洋店),大洋百货一楼,"117.671428459,39.0232032036"
樊记销魂面,柳州东路19号天润城八街区4栋105,"118.732181463,32.1565677269"
东北印象(印象汇店),大桥北路58号印象汇4层,"118.728854198,32.1462827247"
鱼滋味川式主题餐厅(天悦城店),百润路9号天悦城4楼,"118.740312833,32.1567715854"
牛哥的凉皮铺(新一城店),泰山街道大桥北路新一城负一楼,"118.728008189,32.1465943517"
香山湖妈妈菜,林公堤民国风情街1号,"103.62339933,30.5138490698"
笑笑凉皮(天悦城店),百润路9号天悦城2层,"118.740312833,32.1567715854"
彤德莱火锅(江浦店),江浦街道公园路8号,"118.637854937,32.0698917986"
royaltea皇茶(印象汇店),柳洲东路6号旭日上城三期3栋119号,"118.729824218,32.1470085105"
悸动烧烧仙草,学府路香溢紫郡4幢116,"118.704262662,32.180573823"
过路人台湾饭团(天润城店),天润城12街区11栋114室,"118.740731998,32.1579123481"
豪客来牛排(澳林广场店-0610),浦珠北路浦六路126号澳林广场二期4层408号,"118.705345487,32.1185822257"
炉鱼,龙山南路招商兰溪谷小区底商,"113.919233018,22.496341084"
糊世刺身日本料理(文昌路店),江浦街道文昌路农业银行ATM对面,"121.499636207,31.2774365648"
维利康(澳林广场店),浦六路澳林广场,"118.706332355,32.1189156386"
一只酸奶牛(浦口店),龙华路8号金盛田广场2F-021B号,"125.123088755,46.5362688169"
CoCo都可(凤凰大街店),凤凰大街1号113室门面,"124.073650696,40.4622605072"
苏家忆味·快乐的鱼(天悦城店),百润路9号天悦城4层,"118.740312833,32.1567715854"
王贵仁砂锅麻辣烫,怡园巷14栋,"111.695924406,40.8426629424"
粤杭轩(京新广场店),柳洲东路189号京新广场3楼F3-05,"118.74975643,32.1475499677"
佐冷馋串串里(天润城店),柳洲东路弘阳·旭日上城李记北京烤鸭旁边,"118.730902039,32.1458182898"
江南小镇(澳林广场店),泰山街道浦珠北路116号东北,"118.706999937,32.1188743226"
三顾冒菜(澳林广场店),浦珠北路126号澳林广场B区B1层,"118.706332355,32.1189156386"
川海丰尚砂锅麻辣烫(天润城总店),百润路天润城第五街区106号苏果超市南边,"118.739110416,32.1506637109"
番茄妹/米知稻,大桥北路48号华东茂C1栋南京大洋百货（弘阳广场店）1层1楼,"118.730790031,32.1449482322"
尊宝比萨(明发外滩广场店),明发滨江新城250栋103室,"118.750142991,32.1366890173"
三顾冒菜(印象汇店),柳州东路6号旭日上城01栋104室,"118.744317728,32.1429952912"
桥头排骨(印象汇店),天华南路印象汇后街旭日上城3期3号胡同,"118.728854198,32.1462827247"
纸中鱼餐厅(浦珠南路店),江浦街道浦珠南路26号MS慕斯荟三楼,"118.652375985,32.0796107087"
