shop_name,shop_address,location
寻记港式煲仔饭,珠江路511号雄狮电子1楼门店,"118.80590149,32.0545739013"
缇香格粥面坊(唱经楼店),唱经楼西街1-4号,"118.793346655,32.0592071575"
田味黔谣楼顶花园餐厅,中山门大街301号森林摩尔商业街区5号楼3楼,"118.873101806,32.0441902759"
黄品记三汁焖锅.龙虾夜宵,仙林大道仙鹤门地铁站仙鹤新天地广场1幢106,"118.909966048,32.0917522008"
鱼满盆(森林摩尔店),中山门大街森林摩尔负一楼,"118.872206983,32.0442375511"
瑾怀香金鱼小馄饨(中央门店),龙蟠路19号,"116.373694658,27.9748001496"
百姓人家(孝陵卫直营店),孝陵卫177号,"118.865260805,32.0405729406"
彤德莱火锅(富贵山店),后宰门西村95号,"118.825746517,32.0539716631"
韩萍老南京馄饨(红庙店),洪武北路红庙11号,"118.796200397,32.0539739878"
肯德基(南京紫金店),"铁匠营地块的君临紫金商业项目07幢一层01,02号","118.856292802,32.0442111079"
韩式石锅拌饭,孝陵卫街道罗汉巷小区6栋104室,"118.867115079,32.039552619"
大象米线(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
味千拉面(南京珠江路分店),珠江路88号新世界百货1楼,"118.794628741,32.055707976"
老渔翁笨锅炖(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区7栋3层,"118.872495183,32.0442989593"
彦乐简餐,北京东路71号,"118.810322437,32.0644086679"
和记潮汕粥,红山路88号常发广场1楼,"118.816199604,32.0914744838"
邵伯龙虾湖鲜馆,双拜巷100号,"118.878487437,32.0346877946"
潘老板炸鸡(珠江路店),珠江路488号,"118.804332224,32.0542964064"
CoCo都可(成贤店),珠江路401号,"118.80183899,32.0559710066"
六朝烤薯匠(东大店),蓁巷9-3号,"118.799763725,32.0588467742"
元祖食品(丹凤街店),鱼市街56号15室,"118.794166743,32.0575812304"
柒掌柜(珠江路店),珠江路603-2号,"118.809012061,32.0537751037"
老湾菜馆,北门桥估衣廊28号,"118.793675522,32.0539348171"
royaltea皇茶(凯瑟琳广场店),北京东路一号凯瑟琳广场负一楼,"118.795181181,32.0649928975"
顶呱呱椒麻鱼连锁(中山陵店),中山门大街小卫街20号,"118.858023417,32.0424978186"
麻辣煮题(金茂汇店),中央路201号金茂汇B1楼B115号,"118.789642876,32.0787631034"
老娘舅(大行宫店),中山东路235号大行宫广场负1楼,"118.803226277,32.0474117696"
卤当家,中山门大街99-3号203君临紫金商业街,"118.856292802,32.0442111079"
百年龙袍.蟹黄汤包,锁金村10号,"118.81976553,32.0773684369"
CoCo都可(丹凤街店),尖角营31号101室,"118.792819823,32.0613453717"
麦当劳(南京火车站店),龙蟠路107号,"107.145997284,23.0784007134"
唐饼家(金茂汇广场店),中央路201号金茂汇广场B1层,"118.790009744,32.0788501844"
川味麻辣烫,湖南路马台街平安里,"118.78103651,32.0783991081"
蒙自源过桥米线(丹凤街店),丹凤街29号金润发超市1楼,"118.793548232,32.0608118461"
又卷烧饼(珠江路店),珠江路2-4号,"120.93773533,40.7664485097"
invege有蔬•轻食•便当料理(罗汉巷店),罗汉巷10-11号门面房,"118.86618942,32.0394473649"
世纪缘大酒店(北京东路店),北京东路77号,"121.494784818,31.2464190641"
wow chicken韩式炸鸡(珠江路店),新世界百货二层826商铺,"116.424181802,39.9044887345"
熊猫一间店欧式奶茶铺,中山门大街99号-3102室,"118.856247265,32.0435918213"
西树泡芙(森林摩尔店),孝陵卫街道灵谷寺路8号西北，森林摩尔街区,"118.873181426,32.0441865521"
弘松亭韩国料理(环亚凯瑟琳广场店),北京东路1号环亚凯瑟琳广场负一楼D-06铺,"118.795221353,32.0656401056"
红跑车蛋糕世界(金茂汇广场店),中央路201号金茂汇广场B1层,"118.790009744,32.0788501844"
刘罗锅生煎包(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
蓝湾咖啡(鱼市街创盛店),鱼市街59-1号创盛大厦3楼,"118.793325435,32.0582809093"
一口大排骨(下马坊店),君临紫金商业街肯德基旁边,"118.856292802,32.0442111079"
野兽派轻食料理,小卫街18号,"118.858424048,32.0428610686"
周黑鸭(珠江路地铁店),南京地铁一号线珠江路站L珠01号铺位,"118.790527348,32.0687512506"
野马饭店,珠江路10-12号,"126.692887672,45.7431518207"
n多寿司(东南大学店),四牌楼59号嘉惠茶社内,"118.799522394,32.0595867257"
四云奶盖贡茶(珠江路店),中山路221号龙世中心大厦负二楼,"118.790104341,32.056930035"
庙东排骨(常发广场店),红山路88号常发广场1楼,"118.816199604,32.0914744838"
欧麦卷饼王大炮鸡排(丹凤街店),丹凤街尖角营31号,"118.793062366,32.0613797977"
COSTA COFFEE(南京新世界店),珠江路88号江苏新世界百货公司一楼,"118.794628741,32.055707976"
大鼓米线(凤凰书城店),湖南路凤凰广场负一楼5号,"118.789509098,32.0748823912"
桂源铺(鼓楼环宇城店),凤熙路8号环宇城4层T4-6铺,"118.758553716,32.0515930532"
CoCo都可(后宰门店),北安门街14号门面,"118.825675781,32.0535026497"
鹿谷製茶(后宰门店),后宰门街,"117.032336658,36.6766513922"
吾煎道,珠江路699号,"118.813496543,32.0521311799"
老厨人深海炖锅,中山门大街99-6号,"118.856571143,32.0436407728"
王华峰肉夹馍(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
胖客甜心(营苑南路店),营苑新寓3幢101,"118.836607191,32.1084698262"
85度C(珠江二店),珠江路588号未来城内,"120.744038543,31.6689606577"
汉堡王(融创广场店),红山南路89号莱蒙都会广场104、105及203、204号商铺,"119.959745618,31.7831978371"
东北酱骨头馆(骨头馆),玄武门街道沙塘园蓁巷2号108室,"118.799890873,32.0579556766"
渝幺妹重庆小面(下马坊店),中山门大街下马坊站1号出口,"118.852670258,32.0442434078"
福庆快餐,孝陵卫街177号佳诚花园,"118.8655621,32.0391240842"
朗慕,恒大翡翠华庭117号,"119.973883628,31.7102600969"
杨军老锅底,营苑南路翡翠华庭2幢O8室二层门面房,"118.832698951,32.1080851422"
张阿姨奶茶,中央路201号负一楼,"118.789729024,32.0786531525"
街头煮意,杨将军巷9号曼度嘉年华,"118.800420544,32.0518937888"
回味鸭血粉丝汤(碑亭巷店),碑亭巷197号,"118.801424917,32.0542864139"
鸡鸣汤包(下马坊店),中山门大街99号下马坊地铁口1号口肯德基旁,"118.856320142,32.0432232396"
醉东坡,卫岗26号小区地震局旁边,"119.139301649,34.5762598065"
哈尔滨水饺(吉兆营店),吉兆营同仁小学北侧,"118.792695319,32.0579996365"
串说音乐串串吧,营苑北路营苑西村13栋（G）101号,"118.833960419,32.1095993021"
古早味现烤手工蛋糕,锁金三村1幢106室,"118.823203031,32.0806365312"
金陵肉燃掂(新世界百货店),珠江路88号新世界百货2楼88街区,"118.794628741,32.055707976"
四季小厨(后宰门店),后宰门街后宰门西村小区南门对面,"118.826758496,32.0514347958"
百果园,成贤街44号,"118.801876899,32.0558557448"
悸动烧仙草(罗汉巷店),罗汉巷18栋101室,"118.866069781,32.0393118778"
周黑鸭(江苏南京中山门店),中山门大街301号B1-005号,"118.873323538,32.0440284301"
老娘舅,北京东路荔枝广场3楼,"118.792438257,32.063666746"
南农烧鸡(卫岗店),卫岗童卫路6号,"118.846482708,32.0408113748"
新华面馆(高楼门店),高楼门7号,"118.793041384,32.0670059359"
榴芒小镇,珠江路688-31号,"118.810012005,32.0528478556"
老张腰子店(柳营店),中山门大街柳营99号,"118.881552915,32.0494472139"
果燃掂(广州路店),广州路12-2临,"119.121884963,33.5886275836"
南京刘记弟兄龙虾专业外卖,珠江路688号,"118.81025773,32.0530047139"
冒大叔冒菜(常发店),红山路88号常发广场一楼,"118.816199604,32.0914744838"
老娘舅(南京花园路店),花园路1号华润苏果旁,"118.833353935,32.0819992404"
陆之岛食府,苏宁大道苏宁总部紫气钟山,"118.898871811,32.0909478785"
紫堂家宴,仙鹤门2号路60号综合楼一期,"118.904373198,32.0985438283"
愉味特色串串卷饼,红庙4号,"118.797172443,32.0539674366"
传统油条蒸饭,红庙与如意里路口,"118.797850662,32.0537130797"
戴小姐的比萨店(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
超级鸡车(珠江路店),珠江路48号,"126.690338813,45.7433564454"
王师傅私房牛肉面(丹凤街店),丹凤街17号,"118.793440437,32.0598062"
回味鸭血粉丝汤(中山门店),中山门大街9号,"118.84128465,32.046842337"
张亮麻辣烫(北门桥),北门桥路15-5号附近,"118.793682197,32.055142817"
能量巴士轻食健康餐,友谊路100号,
怀味柳州螺蛳粉,南林林业大学佐香苑,"116.355302981,40.0136463218"
肯德基(南京珍珠店),南京市珠江路389号,"118.801855112,32.0550885984"
茶颜山,珠江路67号赛格数码广场1楼,"118.79344523,32.0566597769"
尹氏鸡汁汤包(丹凤街店),丹凤街75号,"118.793459417,32.0619612127"
百果园,高楼门45号,"118.792952318,32.0679048167"
味千拉面(南京龙蟠路分店),龙蟠路2号一层,"107.142886625,23.07882972"
老城南马太面馆,红庙小区,"118.796805238,32.0542496092"
南京中山大厦,中山路200号，珠江路2号,"121.611008924,38.9175063025"
和风食堂,红山路常发广场3楼,"118.816199604,32.0914744838"
元祖食品(南京长江店),长江路268号,"118.833121064,32.3542031785"
虾兵蟹将·烧鸡公龙虾馆,碑亭巷杨将军巷9号曼度嘉年华1楼,"118.800420544,32.0518937888"
贡茶(金茂汇店),中央路201号南京金茂汇广场负1楼,"118.790009744,32.0788501844"
陕老顺肉夹馍,鸡鹅巷红庙,"118.797068096,32.0547324075"
凸凸鸡韩式炸鸡,观音阁10号,"118.798259782,32.0543604529"
爱马仕炒饭(后宰门店),后宰门民福巷1号,"118.825378188,32.0525912797"
湘淮人家盱眙龙虾,仙鹤门仙鹤名苑3栋,"118.909057278,32.0936280747"
阿伟烧烤,老虎桥37号,"118.797844618,32.0579577612"
pax烘焙,中央路323号利奥大厦1802室,"118.789687348,32.0832571832"
盱眙希望龙虾,中山门大街钟灵街48号51幢101室,"118.87414633,32.0433403573"
东池便当(厚载巷店),厚载巷2号,"118.792765439,32.0691736632"
蒙赫亚碳烤羊腿,锁金3村3号林业大学南门向前五十米左右,"118.820279892,32.0799131061"
欧麦卷饼王(珠江路地铁站店),珠江路地铁站1号出口内,"118.790222211,32.056904002"
四云奶盖贡茶(曼度广场店),碑亭巷12号,"118.801010618,32.0515669974"
奥灶面,太平北路130-1号,"118.803957137,32.0598068349"
卢和记蒙自米线(高楼门店),高楼门厚载巷18号,"118.791641238,32.0690063655"
池香韩国料理,联合村149号,"114.295653169,30.5988395851"
傅甲老火锅,中央路264号,"123.729995829,50.6047275719"
耕喜台湾水果茶(南京商厦店),中央北路南京商厦一楼,"118.791314517,32.0974131975"
周黑鸭(江苏南京金茂汇店),中央路201号,"118.789874909,32.0790424354"
昆山面馆,太平北路126号,"118.803896781,32.0592965818"
尚汤八珍面(北门桥店),估衣廊28-4号附近,"118.793678604,32.0538748497"
悠然食刻,小卫街16号2栋-2号,"118.858905003,32.042250976"
鲍记肚煲鸡,农场巷太平门1号，玄武高级中学正对面,"118.819670797,32.0629582997"
古兰亭,韩家巷长江花园9号,"118.792466969,32.0523360203"
潘老板炸鸡(下马坊店),小卫街20号,"118.858023417,32.0424978186"
又卷烧饼(森林摩尔店),中山门大街,"118.872829146,32.0433012456"
白下元宵铺,锁金六村,"118.825426521,32.0753463218"
袁亮宏饺子云吞连锁店(月苑市场店),月苑南路60号月苑菜市场水果区1-2号,"118.838306083,32.108925676"
俏小鲜长鱼面(常发广场店),红山路88号常发广场3幢,"118.816888205,32.0916530176"
湘味小馆,三条巷18号2F14-1,"118.807129231,32.04201627"
平泽披萨,君临紫金3栋123号,"118.856945482,32.0436375046"
奔跑吧土豆(锁金村店),锁金北路锁金四村14幢101室,"118.82347935,32.0803561716"
寻茶启事,中央路385-8号,"118.790275406,32.0890151131"
七公烙粑粑粥铺,卫巷8号,"118.796138954,32.0584790046"
喵丰料理店(咖喱店),南京常发广场2栋88-105,"118.817280759,32.0919089381"
篱笆小镇酸菜鱼,红庙街区网巾市23号相府营菜场旁,"118.796421893,32.0523425028"
甜荟奶霜茶饮(下马坊店),中山门大街97号001室,"118.856261958,32.0433340479"
米芝莲,湖南路凤凰广场一楼,"118.789509098,32.0748823912"
东池便当,珠江路699号东鼎大厦1号楼1层103,"118.814280612,32.0520412274"
爱马仕凉皮,未来城A座负一楼113室,"114.360021493,30.5304590013"
吴掌柜石锅拌饭,红山路88号常发广场88-122,"118.816199604,32.0914744838"
徐家鸭子店,竺桥33号,"118.809260608,32.0520539991"
正大鸡排(金茂汇店),中央路201号金茂汇负一楼,"118.789642876,32.0787631034"
甜丫丫西点(丹凤街店),丹凤街29号,"118.793389349,32.0611196899"
回味鸭血粉丝汤(砂之船店),秣周东路18号砂之船奥特莱斯负一层B1-B37号,"117.123668163,31.8441374597"
卤人甲(仙鹤门店),仙林大道仙鹤门新天地广场1栋1楼正大门入口旁,"118.910190086,32.0914688675"
庙东排骨(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
七家湾牛肉锅贴(珠江路店0),珠江路599-5号,"118.808029663,32.0539511287"
水乡小粥(后宰门店),后宰门街25号,"117.033251505,36.6765796846"
李记烧烤·洪泽湖龙虾馆,板仓街200号一3号,"118.832514776,32.0807207805"
李记牛肉锅贴店,小市街道东门街2号19、20门面,"118.794312807,32.1011805033"
茶野(珠江路店),珠江路355-3号,"118.800537167,32.0553720179"
孙记点心店,珠江路红庙与观音阁交口,"118.797850662,32.0537130797"
大脸鸡排(荔枝广场直营店),北京东路荔枝广场一楼,"118.792438257,32.063666746"
泰芒了(金茂汇店),中央路路201号金茂汇B117-8,"118.789765233,32.0788027886"
J·CO悸动烧仙草(大行宫店),太平北路35-2号,"118.801163281,32.0501330602"
芝根芝底(南林店),锁金五村16号南京林业大学青皮树酒店佐香苑美食城,"118.824375976,32.0815986513"
肥叔锅贴(红庙街店),安将军巷4号101室,"118.797258351,32.0537070663"
卜菲力牛排杯(金茂汇店),中央路201号金茂汇B1楼,"118.789642876,32.0787631034"
大通冰室(珠江路店),珠江路603-4号,"118.809012061,32.0537751037"
royaltea皇茶(森林摩尔店),中山门大街301号1幢047,"118.873031768,32.0441709426"
女王爱喝水,芦席营17号,"118.787366582,32.0815075498"
杨国福麻辣烫,新街口街道成贤街57-9号,"118.801668583,32.0576603541"
美人制造烤猪蹄(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区负一楼B1-012号,"118.863918848,32.1186867999"
鱼蛙相恋(锁金村店),锁金南路锁金一村9幢103,"118.820970922,32.0776396477"
一鸣真鲜奶吧(孝陵卫罗汉巷店),孝陵卫罗汉巷佳诚花园22栋,"118.865924115,32.0396795689"
新起点中式快餐,1枝园24号106室附近,"118.79873958,32.0545501433"
东池便当(珠江路店),珠江路488-73未来美食城B1楼,"114.29728395,30.5847921136"
果燃掂(森林摩尔店),森林摩尔负一楼B1-08-09,"118.872206983,32.0442375511"
金陵汤包王,罗汉巷21幢附近,"118.866183401,32.0392068408"
赵家大刀凉皮,中山门大街99号,"118.856320142,32.0432232396"
皇后印象,红山南路常发广场3号楼88-131,"118.816888205,32.0916530176"
ZEBRA THREE COFFEE(斑马咖啡珠江路店),珠江路1号金鹰国际购物中心南馆2层,"118.791589594,32.0568317038"
阿秀农家菜,和燕路63-20号1幢1层门面D5-D6号,"121.487848687,31.2491304519"
徐州第一家擀面皮(森林摩尔店),中山门大街301号B1-40,"118.873323538,32.0440284301"
文娴燕面馆,营苑南路90-8号,"118.835633618,32.1081241828"
朱阿根烧饼,如意里,"116.709444494,39.5279328194"
空心土豆粉,中山门大街99号,"118.856320142,32.0432232396"
啊要辣油馄饨,红山路88号常发广场3楼,"118.816199604,32.0914744838"
喜得美(后宰门店),后宰门西村20号-11号,"118.827241701,32.0547007823"
阿sir咖啡(珠江路店),珠江路32号,"121.612409963,38.9168655826"
石榴姐火锅米线(常发广场店),红山路88号常发广场2号楼1楼88-104室,"118.816214304,32.0915277801"
大脸鸡排(珠江路店),珠江路4-1,"118.791776416,32.0561859841"
东北烧烤海鲜龙虾(月苑总店),北苑东路8-8号,"118.833017827,32.1088615225"
丼武士和风便当,仙鹤门二号路仙鹤门新天地2楼201,"114.140554861,22.5506534965"
弥口凉皮(仙鹤门店),仙鹤新天地广场一楼,"118.910345133,32.0915755398"
美亦粥(吉兆营店),吉兆营105号,"118.793725854,32.0585134441"
辣有道五味锅(紫金店),君临紫金商业街2栋101（大牌子底下），地铁下马坊站1号口附近,"118.838058188,31.9160083236"
台北古今,成贤街57-18号,"118.801867315,32.0576292425"
和风堂日式便当,锁金北路锁金村三村欢乐柠檬旁,"118.823153322,32.0747944176"
回味鸭血粉丝汤(大桥南路店),大桥南路7号悦达国际购物中心一层,"118.760537418,32.0940839408"
酥搽,珠江路,"130.324512061,46.8904929282"
疯狂酸辣粉.凉皮,锁金中路工商行,"118.822073317,32.0789989157"
城思(凤凰广场店),湖南路1号凤凰广场负一楼美食广场,"118.789509098,32.0748823912"
紫燕百味鸡(12211孝陵卫店),孝陵卫菜场,"118.867630256,32.039502319"
壹度咖啡(常发广场店),红山路88号常发广场88-124,"118.816199604,32.0914744838"
龙夏餐饮,清江路85号苏宁环球生活广场2期2楼,"117.197814036,39.1503123383"
口渴了(常发广场店),红山路88号常发广场4楼B区16号,"118.816199604,32.0914744838"
小李汤包(大石桥街店),大石桥街与进香河路交叉口,"118.797137739,32.0600884977"
必胜客宅急送(长江路店),长江路288号A11号楼（南京1912街区18号楼）1+2+3层,"118.80255746,32.0522854921"
大叔的丝袜奶茶铺(1912店),1912街区金夫人婚纱摄影门前,"118.802102913,32.0510996128"
紫鼎汇(紫东创意园店),仙鹤门地铁站紫东创意园商业街G3幢,"118.915268881,32.0865489692"
卤人甲(锁金村店),锁金南路10号,"118.820806532,32.0778193954"
一鸣真鲜奶吧(中央路店),中央路385-1号,"118.790275506,32.0888551399"
肯德基(南京中山门店),中山陵陵园路四方城1号,"118.851761241,32.0575393055"
垦丁q蛋奶茶(新世界店),珠江路88号新世界中心二楼88街区,"118.795455298,32.0555715998"
盱眙阿宝龙虾,东大影壁7号,"118.810640683,32.0548246934"
克莉丝汀(小卫街店),小卫街16-1号,"118.860663089,32.0417594091"
兔王火锅,如意里3号,"118.800884526,32.053073366"
本地人美食工坊(墨香路店),墨香路32号修贤苑门面房,"118.840718539,32.1083715944"
虾海后厨,板仓街9号世界之窗文化园旁,"118.827612526,32.0743157384"
和善园(小卫街店),中山门大街111号,"118.857485273,32.0432239563"
小刘烧烤,中山门大街罗汉巷小区旁,"118.866858869,32.0401032029"
福茂小龙虾,后宰门街31号,"117.033412608,36.6765689287"
咖喱小憩(林业大学店),锁金五村16号院内,"118.824321211,32.0822866036"
西安瓦罐面(味多轩黄焖鸡米饭),新街口街道成贤街103-4号,"118.801930887,32.0582263601"
紫燕百味鸡(卫岗店),卫岗市场内18号,"117.293070126,31.8340556843"
美亦粥(珠江路店),新街口珠江路256号,"118.797776433,32.0555195415"
忘不了麻辣香锅,珠江路88号新世界百货二楼,"118.794628741,32.055707976"
山寨鱼头村(金尧路店),金尧路9-6号,"118.87930778,32.128885413"
四川担担面馆,鸡鹅巷8号1层,"118.797458478,32.0547260752"
金苹果便当,珠江路488号,"118.804332224,32.0542964064"
西安特色面馆,珠江路700号,"118.812924704,32.0516573656"
吉瑞米线,文昌桥1号,"118.802878323,32.0602437702"
时奈刻(太阳宫店),阳光路3号,"117.247647798,39.1437060717"
福印凉皮快餐,和燕路6号,"118.793695726,32.1016777623"
第1佳大鸡排(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
王贵仁砂锅麻辣烫,太平北路126号天桥下面,"116.983157147,36.778077695"
民间味道中华面馆(丹凤街店),鱼市街57号,"118.793427209,32.0577591321"
潮汕砂锅粥(碑亭巷店),碑亭巷141号,"118.801164183,32.0527537631"
范瘾小龙虾,一枝园24号,"118.798480156,32.0546082284"
香辣轩,大纱帽巷38号6栋102,"118.79953105,32.0564155217"
丹阳湖渔馆,龙蟠中路29号,"118.813521274,32.0594021941"
绝味鸭脖(珠江路店),珠江路601号,"118.808595892,32.0538750972"
老头盖浇饭(珠江路店),同仁西街16-7号,"118.792407501,32.0579646748"
邻村二妮菜煎饼,玄武大道南京林业大学锁金2村105号,"118.821642046,32.080142163"
罐罐打卤饭,一枝园,"118.799766916,32.0542676126"
鲜丰水果(珠江路店),珠江路238-1号,"118.797254709,32.0555655317"
FANOS COFFEE法诺士(森林摩尔店),中山门大街301号森林摩尔街区5-202,"118.873181426,32.0441865521"
野生长鱼面,紫气路9号21幢,"118.894014029,32.0890580448"
龙门花甲(紫金商业街店),中山门大街君临紫金商业街内，mt57饮品对面,"118.856292802,32.0442111079"
米线控(金茂汇广场店),中央路201号金茂汇广场B1层,"118.790009744,32.0788501844"
肉夹馍,太平北路126号,"118.803896781,32.0592965818"
品味豆花,友谊路100号S43店铺,
百年尹氏汤包店,玄武湖街道紫气路9-9号,"118.893874387,32.0888567141"
元祖食品(太平门店),太平门街10号2幢,"118.81801629,32.0637970545"
宇宙甜心意大利手工冰淇淋(珠江路店),珠江路1号金鹰国际购物中心南馆B2层,"118.791589594,32.0568317038"
百果园,孝陵卫200号南京理工大学三号门,"118.859425457,32.0417071526"
小象米线,吉兆花园1#103,
jointea酌饮·茶,湖南路1号凤凰广场,"118.789509098,32.0748823912"
玉林串串香,龙蟠路1号南京商厦1楼,"118.791314517,32.0974131975"
一茶源,小卫街229号,"118.856356138,32.0424925559"
又卷烧饼(紫金店),紫金商业街,"115.064470998,23.5254423744"
CoCo都可(洪武新店),南京市玄武区洪武北路129号,"118.795063704,32.0527444075"
嘉兴粽子王,太平桥南25号,"118.805859801,32.052287862"
石城味道,荷包套龙蟠中路29号,"118.813521274,32.0594021941"
美而易面包坊(珠江路店),珠江路657号东鼎大厦,"118.813782437,32.0523014792"
徐州地锅,板仓街93号,"118.829541051,32.0773889959"
老七家湾牛肉锅贴(丹凤街店),丹凤街33号-7,"118.792779984,32.0611275314"
老妈烫饭（友谊路店）(南京友谊路店),友谊路100号品硕美食广场s09,"118.859439957,32.0269300443"
小渔村菜馆,珠江路竺桥16号,"118.810054341,32.0521419692"
淮清桥烧烤(珠江路店),珠江路大纱帽巷40号,"118.798578598,32.0564433992"
堕落小龙虾(乐趣味烧烤店),锁金村锁金中路2号,"118.821657227,32.0795555107"
图门烧烤(后宰门街店),后宰门街49号,"117.033126793,36.676645913"
DreamyChicken追妹小鸡(锁金村店),锁金六村11-8号居委会对面,"118.82494763,32.0745383693"
千可鲜果饮(金鹰珠江路店),珠江路1号金鹰国际购物中心南馆B1层,"118.791589594,32.0568317038"
mootea末茶,友谊路100号,
Mima House(常发广场店),红山路88号常发广场3楼,"118.816199604,32.0914744838"
Rolling Bean滚动的豆咖啡馆,卫巷老虎桥32号3幢113室,"118.798638148,32.0584413003"
池香韩国料理,友谊路100号GME美食广场内,
寅春老卤面(锁金村店),锁金南路锁金村10-18临,"118.82049491,32.0777245221"
呱呱叫（秘制）酸菜鱼,红庙2号-8,"118.797434778,32.053926646"
老北京炸酱面,佛心桥24号,"118.825368606,32.0552799109"
哈哈镜(1912店),太平北路41号（1912酒吧街斜对面）长江后街对面如意里巷,"118.801840297,32.0531110452"
老香港caketale(珠江路店),太平北路118号,"118.803414808,32.0567591158"
龚记豌豆面莊火锅米线,新街口街道丹凤街77-3号,"118.793479844,32.0628214051"
农家小院(后宰门街店),后宰门街34号,"117.033668972,36.6764981812"
秦都biangbiang面(珠江路店),珠江路太平桥桥头第一家,"118.807340406,32.0530535896"
一鸣真鲜奶吧,湖南路1号南京凤凰广场B1-18号,"118.789509098,32.0748823912"
大刘烧烤,孝陵卫街200号南理工四号门外东南方向,"118.864537619,32.0381200436"
老娘舅(南京紫金联合立方店),紫金联合立方广场5栋101室门面房,"118.81367762,32.0857556662"
克莉丝汀(鱼市街店),丹凤街木马公寓旁,"118.794087284,32.0578090356"
兄弟龙虾,太平桥南路40号,"118.806434542,32.0528631716"
旺福楼(碑亭巷店),碑亭巷203号,"118.801424982,32.0543564314"
坛老头酸菜鱼,相府营4号金盛百货附近,"118.796421893,32.0523425028"
辣仔记·溧水辣子鸡,花红园41号,"118.805657624,32.0564525008"
CoCo都可(珠江二店),珠江路185号,"118.794006974,32.0565096514"
红米粥铺,东箭道31号,"118.805744643,32.0513842328"
葫芦兄弟的披萨店(森林摩尔商业街区店),中山门大街301号森林摩尔商业街区B1层,"118.873027782,32.043964499"
茶望,杨将军巷9号曼度广场东门一楼电梯口,"118.800690956,32.0516780332"
大咖鱼(南京商厦店),龙蟠路1号,"107.143656815,23.0788030039"
柠檬鱼(墨香路店),墨香路32号-10邮政储蓄银行隔壁,"118.84100846,32.1098759142"
老北京烤鸭店,卫巷6号,"118.796248663,32.0584700507"
独门碳烤,长江后街6-9号,"118.805260546,32.0529275275"
玖串,中山门大街罗汉巷小区2栋5单元101铺,"118.866168325,32.0388594925"
储缘烘焙(珠江路店),珠江路688-7号附近,"118.810021042,32.0528778318"
红叶小馆,宁杭公路森林摩尔钟灵街1号出站口,"118.872206983,32.0442375511"
苏式生煎,北门桥路15号-3,"118.793587875,32.0553550485"
肥叔锅贴,玄武大道86号,"118.868838406,32.100097571"
星糖卡咖啡(珠江路店),珠江路199-4号,"118.795288345,32.0562310424"
蘇小程龙虾(月苑店),月苑三村平房24号,"118.835493848,32.1071183869"
royaltea皇茶(太平北路店),太平北路126-4,"118.803837939,32.0594484673"
大娘水饺(南京长江路店),大行宫市民广场,"118.803634254,32.048694308"
奶丫醇,珠江路4-2号,"118.791857133,32.0561850312"
蒙自米线(成贤街店),成贤街57-12号,"118.801847229,32.0574991246"
周黑鸭(南京地铁玄武门店),玄武门街道南京地铁1号线玄武门站L玄02号铺位,"118.790358107,32.0737073357"
小淮娘(凤凰广场店),中央路,"121.558877561,30.8497777322"
正新鸡排(红庙店),洪武北路红庙8号,"118.795976013,32.054596552"
大脸鸡排(1912直营店),太平北路35号会冫,"118.801037092,32.0497663162"
荷香奇食(荷叶饭),鸡鹅巷8号,"118.797458478,32.0547260752"
增和记蒙自米线(锁金村店),锁金一村四幢102室,"118.821769515,32.0778530502"
沸腾九鲜面,网巾市,"118.797719989,32.0532224912"
小文老鸭粉丝汤包,明故宫路20号,"118.825348473,32.0468714088"
韩式石锅拌饭,中央路282-2号,"118.790857,32.0908780271"
口渴了(红庙店),观音阁石榴姐旁,"120.6828122,28.0038082827"
南台垦丁q蛋,中央路385-5号,"118.790284415,32.0889462505"
西部面馆(南京商厦店),龙蟠路1号南京商厦白宫大酒店一楼美食广场西部面馆,"118.790792528,32.0978155162"
浏阳蒸菜馆,珠江路大砂帽巷38号,"118.799261999,32.0560886166"
杨国福麻辣烫(丹凤街店),丹凤街10-7号,"118.793778315,32.0624661226"
石锅九味,仙鹤新天地3幢1楼,"118.910359596,32.0915132113"
粥小星(珠江路店),珠江路双井巷1号,"118.799620903,32.0569487767"
九牛一番(隐食纪曼度店),杨将军9号巷曼度文化广场4楼隐食纪m1-5,"118.800386775,32.0518345269"
百果园,晏公庙21栋6号,"118.86811651,32.0393850004"
蓝湾咖啡(北京东路店),北京东路57号,"118.807222,32.0639730223"
低卡实验室(隐食纪曼度店),杨将军巷9号,"118.800627615,32.0517535754"
重庆鸡公煲,园丁路南京林业大学内润锦商务酒店隔壁,"118.821898707,32.0850844762"
蜀锦香厕所串串(孝陵卫店),中山门大街孝陵卫85号,"118.867626215,32.041154947"
何记鱼馆(成贤街店),成贤街157-17号,"118.801914947,32.0610288389"
